"Age","Marital_Status","Race","Sex","Hrs_per_Week","Income","Net_Capital","EducationLevel_clean","Occupation_clean","WorkingClass_clean"
58,"Married-civ-spouse","White","Male",1,">50K",0,"HigherEducation","Professional","Governemnt"
38,"Divorced","Black","Female",28,"<=50K",0,"Post-High_School","SkilledLabor","Private"
24,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
41,"Married-civ-spouse","Black","Male",40,"<=50K",0,"HigherEducation","SkilledLabor","Governemnt"
47,"Married-civ-spouse","White","Male",45,"<=50K",0,"Post-High_School","Specialized","Private"
41,"Married-civ-spouse","White","Male",24,"<=50K",0,"HigherEducation","Specialized","Governemnt"
23,"Married-civ-spouse","White","Male",40,"<=50K",0,"Elementary","ManualLabor","Private"
36,"Divorced","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
24,"Never-married","White","Male",40,"<=50K",0,"HighSchool","Sales","SelfEmployed"
51,"Married-civ-spouse","White","Male",50,">50K",0,"HigherEducation","Professional","Private"
37,"Divorced","White","Female",35,"<=50K",0,"HighSchool","Services","Governemnt"
18,"Never-married","White","Female",40,"<=50K",0,"HighSchool","Sales","Private"
35,"Divorced","White","Male",60,"<=50K",0,"HighSchool","SkilledLabor","Private"
17,"Never-married","White","Female",12,"<=50K",0,"HighSchool","Sales","Private"
44,"Married-civ-spouse","Black","Male",40,"<=50K",0,"HighSchool","ManualLabor","Governemnt"
37,"Married-civ-spouse","White","Male",40,">50K",0,"HighSchool","SkilledLabor","Private"
35,"Never-married","Amer-Indian-Eskimo","Female",40,"<=50K",0,"Post-High_School","Sales","Private"
60,"Married-civ-spouse","Asian-Pac-Islander","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
54,"Married-civ-spouse","White","Male",40,">50K",0,"MiddleSchool","SkilledLabor","SelfEmployed"
37,"Never-married","Black","Male",60,">50K",0,"HigherEducation","Professional","Private"
50,"Divorced","White","Female",40,"<=50K",0,"Post-High_School","Sales","Private"
38,"Married-civ-spouse","White","Male",50,"<=50K",0,"HigherEducation","Sales","Private"
45,"Married-civ-spouse","White","Male",55,"<=50K",0,"HigherEducation","Professional","Private"
25,"Never-married","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
31,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","ManualLabor","Private"
54,"Married-civ-spouse","Black","Male",20,"<=50K",0,"HighSchool","Services","Private"
53,"Never-married","White","Female",35,"<=50K",0,"Elementary","SkilledLabor","Governemnt"
18,"Never-married","White","Female",40,"<=50K",0,"HighSchool","Sales","Private"
75,"Widowed","White","Female",20,"<=50K",0,"Post-High_School","Services","Private"
65,"Divorced","White","Female",40,"<=50K",0,"HighSchool","Services","Private"
41,"Divorced","Black","Female",38,"<=50K",0,"HighSchool","Sales","Private"
25,"Never-married","White","Male",42,"<=50K",0,"Post-High_School","Services","Private"
33,"Divorced","Other","Female",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
28,"Never-married","White","Male",55,">50K",0,"HigherEducation","Professional","Private"
59,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","Services","Governemnt"
40,"Never-married","White","Female",38,"<=50K",0,"Post-High_School","Services","Governemnt"
41,"Married-civ-spouse","White","Male",50,">50K",0,"HigherEducation","Professional","Private"
38,"Married-civ-spouse","White","Male",70,">50K",0,"HigherEducation","Professional","Governemnt"
23,"Never-married","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
40,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Professional","Private"
41,"Married-civ-spouse","White","Female",20,"<=50K",0,"HighSchool","Services","SelfEmployed"
24,"Married-civ-spouse","White","Male",50,"<=50K",0,"Post-High_School","Protective Services","Governemnt"
58,"Married-civ-spouse","White","Male",45,">50K",0,"HighSchool","Services","Private"
32,"Never-married","White","Female",34,"<=50K",0,"HighSchool","Services","Private"
41,"Married-civ-spouse","White","Female",40,">50K",0,"HigherEducation","Professional","Private"
42,"Married-civ-spouse","Black","Female",40,"<=50K",0,"HigherEducation","Services","Private"
59,"Widowed","Black","Female",30,"<=50K",0,"HighSchool","Services","Governemnt"
19,"Never-married","White","Male",40,"<=50K",0,"Post-High_School","Services","Governemnt"
58,"Never-married","White","Male",20,"<=50K",0,"Post-High_School","ManualLabor","Private"
42,"Married-civ-spouse","Asian-Pac-Islander","Male",40,">50K",0,"HighSchool","Specialized","SelfEmployed"
20,"Never-married","White","Female",40,"<=50K",0,"HighSchool","Services","Private"
32,"Separated","White","Female",30,"<=50K",0,"HighSchool","Services","Private"
45,"Widowed","White","Female",45,"<=50K",0,"Post-High_School","Professional","Private"
50,"Divorced","White","Male",40,"<=50K",0,"MiddleSchool","SkilledLabor","Private"
36,"Divorced","White","Female",40,"<=50K",0,"HigherEducation","Professional","Private"
45,"Married-civ-spouse","White","Male",60,"<=50K",0,"HighSchool","Sales","Private"
17,"Never-married","White","Male",12,"<=50K",0,"HighSchool","Services","Private"
26,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
37,"Married-civ-spouse","Asian-Pac-Islander","Male",75,">50K",0,"Post-High_School","Professional","SelfEmployed"
64,"Married-civ-spouse","White","Male",40,">50K",0,"HighSchool","Professional","Private"
33,"Never-married","White","Female",45,"<=50K",0,"HigherEducation","Professional","Private"
33,"Married-civ-spouse","White","Female",40,">50K",0,"HighSchool","SkilledLabor","Private"
61,"Married-civ-spouse","White","Male",40,">50K",0,"HighSchool","Professional","Private"
27,"Never-married","White","Male",35,"<=50K",0,"HigherEducation","Professional","Governemnt"
30,"Divorced","White","Female",40,"<=50K",0,"HighSchool","Professional","Private"
43,"Married-civ-spouse","Black","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
35,"Never-married","White","Female",40,"<=50K",0,"Post-High_School","Professional","Private"
25,"Never-married","White","Female",40,"<=50K",0,"Post-High_School","Specialized","Private"
22,"Never-married","White","Female",15,"<=50K",0,"HigherEducation","Professional","Private"
34,"Divorced","Black","Female",45,"<=50K",0,"Post-High_School","Sales","Private"
60,"Divorced","White","Female",42,"<=50K",0,"HigherEducation","Professional","Private"
21,"Never-married","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
41,"Married-civ-spouse","White","Male",60,">50K",0,"HigherEducation","Professional","Private"
50,"Divorced","White","Male",45,"<=50K",0,"Post-High_School","Services","Private"
25,"Never-married","White","Female",40,"<=50K",0,"HigherEducation","Professional","Private"
50,"Married-civ-spouse","White","Male",40,"<=50K",0,"MiddleSchool","SkilledLabor","Private"
36,"Married-civ-spouse","White","Male",45,"<=50K",0,"HigherEducation","Professional","Private"
31,"Divorced","White","Female",40,"<=50K",0,"HighSchool","Professional","Private"
29,"Never-married","White","Male",56,"<=50K",0,"HigherEducation","Protective Services","Governemnt"
21,"Never-married","White","Male",45,"<=50K",0,"Post-High_School","Sales","Private"
27,"Never-married","Black","Female",40,"<=50K",0,"HigherEducation","Specialized","Private"
65,"Married-civ-spouse","White","Male",16,"<=50K",0,"HighSchool","ManualLabor","Private"
37,"Divorced","White","Female",60,"<=50K",0,"HigherEducation","Sales","SelfEmployed"
24,"Never-married","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
38,"Divorced","White","Male",80,"<=50K",0,"HighSchool","Sales","Private"
21,"Never-married","Asian-Pac-Islander","Female",25,"<=50K",0,"Post-High_School","Services","Private"
31,"Married-civ-spouse","White","Male",45,">50K",0,"HighSchool","ManualLabor","Private"
24,"Married-civ-spouse","Asian-Pac-Islander","Female",40,"<=50K",0,"Post-High_School","Services","Private"
43,"Divorced","White","Female",40,"<=50K",0,"HighSchool","Services","Private"
26,"Never-married","White","Male",45,"<=50K",0,"Post-High_School","Specialized","Private"
46,"Never-married","White","Female",33,"<=50K",0,"Post-High_School","Professional","Private"
35,"Married-civ-spouse","White","Male",40,">50K",0,"Post-High_School","Services","Private"
41,"Married-civ-spouse","White","Male",54,">50K",0,"Post-High_School","Specialized","SelfEmployed"
26,"Never-married","White","Male",40,"<=50K",0,"HigherEducation","Sales","Private"
36,"Divorced","Black","Female",40,">50K",0,"HigherEducation","Professional","SelfEmployed"
22,"Never-married","White","Male",15,"<=50K",0,"Post-High_School","Sales","Private"
24,"Never-married","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
77,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","Sales","SelfEmployed"
22,"Married-civ-spouse","White","Female",40,"<=50K",0,"Elementary","SkilledLabor","Private"
29,"Never-married","White","Female",40,"<=50K",0,"Post-High_School","Specialized","Private"
62,"Widowed","White","Female",24,"<=50K",0,"HighSchool","Services","Private"
39,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","Professional","SelfEmployed"
35,"Divorced","White","Male",45,"<=50K",0,"HighSchool","ManualLabor","Private"
29,"Never-married","White","Female",40,"<=50K",0,"HighSchool","Professional","Private"
76,"Married-civ-spouse","White","Male",10,"<=50K",0,"HigherEducation","SkilledLabor","SelfEmployed"
63,"Married-civ-spouse","White","Male",45,"<=50K",0,"HighSchool","Specialized","SelfEmployed"
58,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","SelfEmployed"
41,"Never-married","Black","Male",45,"<=50K",0,"Post-High_School","SkilledLabor","Private"
26,"Never-married","White","Male",40,"<=50K",0,"HigherEducation","Services","Private"
47,"Never-married","White","Male",40,"<=50K",0,"Post-High_School","Services","Private"
55,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","Services","Governemnt"
53,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
17,"Never-married","White","Male",48,"<=50K",0,"Elementary","Services","Private"
30,"Never-married","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
49,"Never-married","White","Male",60,"<=50K",0,"HigherEducation","Professional","Private"
19,"Never-married","Black","Male",30,"<=50K",0,"HighSchool","Sales","Private"
45,"Married-civ-spouse","Black","Male",40,"<=50K",0,"HighSchool","Services","Private"
26,"Never-married","White","Male",40,"<=50K",0,"Post-High_School","Sales","Private"
33,"Never-married","White","Male",20,"<=50K",0,"HighSchool","Specialized","Private"
22,"Never-married","Black","Female",40,"<=50K",0,"Post-High_School","Protective Services","Governemnt"
43,"Never-married","White","Male",42,"<=50K",0,"HigherEducation","Sales","SelfEmployed"
56,"Married-spouse-absent","White","Male",25,"<=50K",0,"Post-High_School","Services","Private"
31,"Never-married","White","Male",25,"<=50K",0,"HigherEducation","Professional","Private"
33,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Professional","Private"
26,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","Services","Private"
33,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Professional","Private"
46,"Married-civ-spouse","White","Male",30,"<=50K",0,"HighSchool","ManualLabor","Governemnt"
38,"Married-civ-spouse","White","Male",40,">50K",0,"HighSchool","Services","Governemnt"
65,"Widowed","Other","Male",40,"<=50K",0,"HighSchool","Services","Private"
40,"Married-civ-spouse","White","Male",40,">50K",0,"Post-High_School","Specialized","Private"
42,"Married-civ-spouse","White","Female",35,"<=50K",0,"HighSchool","Services","Private"
26,"Married-civ-spouse","White","Male",40,"<=50K",0,"MiddleSchool","SkilledLabor","SelfEmployed"
36,"Married-civ-spouse","White","Female",24,"<=50K",0,"HighSchool","Services","Private"
62,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Professional","Private"
43,"Married-civ-spouse","White","Male",45,"<=50K",0,"HigherEducation","ManualLabor","Private"
22,"Married-spouse-absent","White","Male",55,"<=50K",0,"HighSchool","Sales","Private"
28,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
56,"Married-civ-spouse","White","Male",45,"<=50K",0,"Post-High_School","Sales","SelfEmployed"
22,"Never-married","White","Female",15,"<=50K",0,"Post-High_School","Sales","Private"
57,"Divorced","White","Female",45,">50K",0,"HigherEducation","Professional","Private"
39,"Divorced","White","Female",40,"<=50K",0,"HighSchool","Sales","Private"
26,"Never-married","White","Female",15,"<=50K",0,"Post-High_School","Services","Governemnt"
17,"Never-married","White","Male",10,"<=50K",0,"HighSchool","Services","Private"
40,"Married-civ-spouse","White","Male",38,">50K",0,"Post-High_School","SkilledLabor","Governemnt"
45,"Married-civ-spouse","Black","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
44,"Never-married","Black","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
20,"Never-married","White","Female",10,"<=50K",0,"Post-High_School","Services","Governemnt"
33,"Married-civ-spouse","White","Female",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
23,"Never-married","White","Male",40,"<=50K",0,"Post-High_School","Sales","Private"
46,"Divorced","White","Male",30,"<=50K",0,"HigherEducation","Professional","SelfEmployed"
38,"Married-civ-spouse","White","Male",50,"<=50K",0,"HighSchool","Sales","Private"
54,"Divorced","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
25,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
46,"Divorced","White","Female",40,"<=50K",0,"Post-High_School","Sales","Private"
36,"Married-civ-spouse","White","Female",40,"<=50K",0,"Post-High_School","ManualLabor","Governemnt"
23,"Never-married","White","Female",25,"<=50K",0,"HighSchool","Services","Private"
29,"Separated","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
19,"Never-married","White","Female",16,"<=50K",0,"Post-High_School","Services","Private"
19,"Never-married","White","Female",40,"<=50K",0,"HighSchool","Services","Private"
35,"Married-civ-spouse","White","Female",40,">50K",0,"HighSchool","Services","Private"
27,"Never-married","White","Male",50,"<=50K",0,"HigherEducation","SkilledLabor","Private"
46,"Separated","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","SelfEmployed"
34,"Never-married","White","Female",35,"<=50K",0,"HighSchool","Services","Private"
44,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","Specialized","Private"
45,"Divorced","White","Female",40,"<=50K",0,"Post-High_School","ManualLabor","Private"
25,"Married-civ-spouse","White","Male",55,">50K",0,"HigherEducation","Professional","Private"
52,"Married-civ-spouse","White","Male",50,">50K",0,"HigherEducation","Professional","SelfEmployed"
20,"Never-married","White","Male",40,"<=50K",0,"Post-High_School","ManualLabor","Private"
28,"Never-married","White","Female",40,"<=50K",0,"Post-High_School","Services","Private"
50,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Protective Services","Governemnt"
34,"Divorced","White","Female",64,"<=50K",0,"Post-High_School","Specialized","Private"
28,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","Services","Private"
46,"Married-civ-spouse","White","Male",25,"<=50K",0,"HighSchool","SkilledLabor","SelfEmployed"
32,"Married-civ-spouse","White","Male",50,"<=50K",0,"Post-High_School","Professional","Private"
41,"Divorced","Black","Female",24,"<=50K",0,"Post-High_School","Services","Governemnt"
24,"Never-married","Black","Female",40,"<=50K",0,"HighSchool","ManualLabor","Private"
33,"Divorced","White","Female",40,"<=50K",0,"Post-High_School","Professional","Private"
